text,label,source,prob_positive
"cứng_cáp , quá xinh luôn , shop đóng_gói sản_phẩm cẩn_thận",1,pseudo,0.992906928062439
"giá rẻ chất_lượng , nên mua nha mọi người ơi , quá xinh",1,pseudo,0.9928970336914062
giao thiếu hàng và nhầm màu shop có rep ib giải_quyết ạ,0,pseudo,0.0246908515691757
"giao hàng n h anh , đóng_gói siu cẩn_thận lun sản_phẩm quá chất_lượng so với giá",1,pseudo,0.9925433397293092
đẹp đứng phom đẹp nha mọi người hi_hi mình mua tặng mẹ ưng lắm,1,pseudo,0.9929692149162292
"giao hàng nhanh ạ , mới đặt hôm trước hôm sau có hàng luôn ạ , hàng được học cẩn_thận , sẽ ủng_hộ ạ",1,pseudo,0.9927018880844116
"chất_lượng tuyệt_vời , sẽ ủng_hộ shop nhiều hơn",1,pseudo,0.9928985834121704
túi xinh xỉu,1,pseudo,0.9926578402519226
ưng cái bụng dễ_sợ luôn,1,pseudo,0.9928521513938904
chất_liệu da báo_cáo chồn,0,pseudo,0.0331119373440742
"hàng về nhanh ạ , rom cứng rất đứng rom ạ , chất_lượng cũng rất ok hơn mk mong_đợi ạ , bị mất hình_ảnh shop thông_cảm",1,pseudo,0.9928372502326964
chất_liệu tốt t rất tốt,1,pseudo,0.9928743839263916
chất_liệu da đẹp,1,pseudo,0.9910071492195128
"cảm_ơn shop sản_phẩm đúng như mô_tả , chất_lượng tuyệt_vời lun",1,pseudo,0.9928677082061768
"khắc_phục hoàn_toàn tóc xơ rối , phai vàng xỉn",0,pseudo,0.0238951612263917
màu bền tháng bao sài,1,pseudo,0.992593228816986
u đãi siê,0,pseudo,0.0102060977369546
u khủ,0,pseudo,0.0041610142216086
"túi đẹp , xứng_đáng với giá tiền lắm luôn , nên mua nha mọi người",1,pseudo,0.9928750991821288
"đặt cái khác nhau mà ưng_ý nhất là cái này n h e , siu đẹp luôn n ạ nên n mua nha mọi người",1,pseudo,0.9929117560386658
hàng giao siêu nhanh hi_hi,1,pseudo,0.9917812943458556
đẹp chất_lượng mk mua lần rầu cx ok phù_hợp với giá tiền,1,pseudo,0.9927253723144532
"túi đẹp , mua cho em_gái , nó thích lắm hí hí hí hí hí",1,pseudo,0.9929103255271912
"giao hàng n h anh , đóng_gói cẩn_thận , sản_phẩm y hình",1,pseudo,0.9922067523002625
"chất túi mình không bàn vì túi rẻ nhưng mua về mở ra túi đã bị đứt dây , hạt bắn tung_toé",0,pseudo,0.0081266779452562
"giao hàng nhanh , đủ , mua lần t r nên cx yên_tâm",1,pseudo,0.9925118684768676
sẽ ủng_hộ lâu_dài nhoa,1,pseudo,0.992031455039978
đẹp như hình nha chất_liệu đẹp lắm ù b g x h v x d h v x,1,pseudo,0.992747962474823
đẹp ok nha mỗi_tội là dây hơi ngắn thì phải nên mua nha mọi người,1,pseudo,0.9906426072120668
"sản_phẩm ok e , đóng_gói cẩn_thận , nên mua , rất đáng tiền , shop uy tínn , hình_ảnh mang tính_chất nhận xu",1,pseudo,0.9929376244544984
nhận hàng ngạc_nhiên luôn,1,pseudo,0.992767572402954
với giá tiền như này nhận đc túi mình khá ưng_ý,1,pseudo,0.9911929965019226
tính_năng nổi_bật k âm lắm,1,pseudo,0.9904775619506836
k tốt cho lắm nhưng_mà đồ rẻ_tiền nên k đòi_hỏi nhiều,0,pseudo,0.0457183569669723
chất_lượng sản_phẩm ngồi trên ghế dự_bị của của của của của của của ông là một người đàn_ông bị bệnh nặng nặng nhất là khi khi,0,pseudo,0.005159240681678
tính_năng nổi_bật tay nghe ok mà đóng_gói hơi nãn xíu,1,pseudo,0.9884093999862672
"hàng chất lương , giá cạnh tr anh , nếu có nhu_cầu nhất_định m sẽ quay lại ủng_hộ tiếp",1,pseudo,0.9926174283027648
"hàng đẹp chất_lượng nghe tốt , đóng gọi cần thận nha",1,pseudo,0.9926273226737976
xl vì đã làm_phiền shop,0,pseudo,0.004138964228332
rút tai nghe ra khó,0,pseudo,0.0309294294565916
tau nghe còn hỏng bên,0,pseudo,0.0048056705854833
tính_năng nổi_bật dễ sử_dụng,1,pseudo,0.9926317930221558
"y hình , giá cũng khá học_sinh đó , gọn với tiện nên dùng nha",1,pseudo,0.9925036430358888
tính_năng nổi_bật giống i như mẫu và nghe thì ok,1,pseudo,0.9903550148010254
ok hết nên mua nha,1,pseudo,0.9921951293945312
tại nghe nghe rõ đẹp chất_lượng tốt hình_ảnh mang tính nhận su,1,pseudo,0.9926757216453552
"hàng giao n h anh , nhân_viên tư_vấn nhiệt_tình , tai nghe nghe hơi rè còn lại đều ok la lắm nha mn",1,pseudo,0.9910150170326232
chất_lượng sản_phẩm nghe tốt,1,pseudo,0.9926691055297852
sản_phẩm rất tốt giao nhanh,1,pseudo,0.9922060370445251
"nghe nhạc rất êm tai , hàng đúng vs trong ảnh",1,pseudo,0.9923271536827089
sản_phẩm rất đẹp,1,pseudo,0.992905855178833
"đóng_gói rất kĩ , hàng chất_lượng , shipper thân_thiện , giao hàng nhanh",1,pseudo,0.9926905035972596
chắc_chắn lần sau sẽ ủng_hộ shop tiếp,1,pseudo,0.9911938309669496
hàng ok nghe tốt âm pa s s chuẩn nên mua,1,pseudo,0.9922385811805724
ko kết_nối được,0,pseudo,0.004837711341679
tai nghe lớn tai nghe nhỏ,0,pseudo,0.0040861787274479
"chất_lượng sản_phẩm quá đểu tại nghe không đẹp như ảnh , khi mang về dùng thử còn bị lỗi và nhắn lại với shop thì shop tóm_lại là không nên mua",0,pseudo,0.0059875715523958
không nên mua hàng này chất_liệu quá đểu,0,pseudo,0.0057105063460767
chất_lượng sản_phẩm nút đã hư nên không dùng được,0,pseudo,0.0038661716971546
nút ấn đã hỏng,0,pseudo,0.003851733636111
chất_lượng sản_phẩm quá ưng_ý,1,pseudo,0.9928594827651978
"rất là ô_kê , không nghĩ là được như_vậy luôn đó nên mua nha mn",1,pseudo,0.9928107857704164
tính_năng nổi_bật trắng,1,pseudo,0.992605209350586
tính_năng nổi_bật dễ nghe,1,pseudo,0.9924514889717102
chất_lượng sản_phẩm nhìn cũng ok h mới dùng chưa bt chất_lượng thế_nào,1,pseudo,0.9927052855491638
"hay ngon giá mềm được ko bị rè ko bị gì hết o k , mọi người nên mua nha đánh_giá shop này sao nha",1,pseudo,0.9927984476089478
xinh lắm á rẻ mà ngon thì tấp vô đây nha tg sd là h đồng_hồ nha,1,pseudo,0.9929445385932922
chất_lượng sản_phẩm k tốt mua về hỏng bên,0,pseudo,0.0041184183210134
tính_năng nổi_bật k tốt,1,pseudo,0.9927020072937012
chất_lượng sản_phẩm hàng rất đẹp nghe cũng rõ tiếng,1,pseudo,0.9929386973381042
chất_lượng sản_phẩm sạc không vào,0,pseudo,0.0046718986704945
hàng thì bị chầy còn hk cháy leg,0,pseudo,0.0046981358900666
chất_lượng sản_phẩm chưa dùng nút ơn đã hư,0,pseudo,0.0040416531264781
chất_lượng sản_phẩm chất_lượng tốt âm to,1,pseudo,0.992546021938324
ok nghe rất tốt,1,pseudo,0.992729127407074
"tính_năng nổi_bật nhấp s anh , đỏ",1,pseudo,0.9928125739097596
như hình đẹp,1,pseudo,0.9890105128288268
rất ok,1,pseudo,0.991663932800293
chất_lượng sản_phẩm kém chất_lượng,0,pseudo,0.0066977380774915
tai nghe tốt nghe rõ,1,pseudo,0.9927576780319214
giao hàng rất chậm nửa tháng mới có,0,pseudo,0.0075719584710896
ga ca hop,1,pseudo,0.9913904666900636
tai nghe đểu ko ket noi dc blu to ot h,0,pseudo,0.0038631209172308
không kết_nối được,0,pseudo,0.0039552031084895
hàng xinh vải cực luôn ý đẹp mà giao nhanh nữa mê vo ã i,1,pseudo,0.992955446243286
nên mua nhe e,1,pseudo,0.9924361109733582
nchung hàng giao về cx ok nên mọi người nên mua nha mua vs giá mấy chục ngàn cái áo,1,pseudo,0.9918087124824524
"chất_liệu chất mỏng , hình in không rõ , nhanh bung",0,pseudo,0.0036793802864849
màu_sắc b t hg,0,pseudo,0.0449463687837123
"đúng với mô_tả đúng mà u , đúng rom",0,pseudo,0.0239608604460954
mặc lên rất đẹp nha k chắc_chắn sẽ ủng họ nhiều lần,1,pseudo,0.9929284453392028
"áo rất đẹp , đúng với mô_tả , đóng gỏi cẩn_thận , rất ưng , dễ phối đồ mình m mặc vừa in , giá rẻ mà đẹp , k có chỉ thừ a , rất hài_lòng",1,pseudo,0.992921769618988
màu_sắc xám,0,pseudo,0.0437488593161106
"chất_liệu vải mềm , bên trong ấm_áp và khá mịn",1,pseudo,0.9926837086677552
sản_phẩm khá ổn nha cho shop sao,1,pseudo,0.9915626645088196
chất_liệu nỉ bông,0,pseudo,0.0307135116308927
"áo quá là xinh h luôn , cực đỉnh",1,pseudo,0.992942214012146
"áo phải gọi là xuất_sắc khỏi bàn cải luôn ý đỉnh của chóp , với cái giá này thì đỉnh quá",1,pseudo,0.9927889704704284
so với cái áo màu sữa mình mua cũng được gần năm ở shop này thì h nay mình mua lại cái áo xanh rêu này nma so với cái áo mình mua gần năm trc thì năm nay mua lại thì hơi thất_vọng chút bởi chữ in vào bị ẩu với cả màu đậm quá nma so với giá thì vẫn oke la nhá,0,pseudo,0.0161451026797294
"vải hơi mỏng nhưng với số tiền bỏ ra vậy cũng đáng , mặc áo vào rất mát",1,pseudo,0.9882416129112244
"xl vì ảnh và video k liên_quan ạ , nma áo hơi bị xinh á , nên mua nha",1,pseudo,0.9925096035003662
đúng với mô_tả ý e tuyệt_vời,1,pseudo,0.9929178357124328
"hàng thì đẹp lắm luôn , có_điều áo hơi ngắn chút chíu thôi nên vẫn bỏ_qua đc nha , rẻ mà",1,pseudo,0.9905627965927124
"sản_phẩm tốt , đẹp , orm chuẩn ảnh , giá siêu hợp_lý",1,pseudo,0.9929178357124328
hàng đẹp sẽ ủng_hộ dài_lâu,1,pseudo,0.9928117394447328
"áo giống hình ko có chỉ thừ a , nma mẫu hơi bé còn đầu thì được ảnh và video chỉ mang tính_chất kiếm xu",0,pseudo,0.005358618684113
"áo xinh , reesie đối_với mình thì chiều dài_hơi ngắn , tay phồng vừa đẹp",1,pseudo,0.9928349256515504
"áo k dày k mỏng , có một lớp nỉ mỏng ở trong",0,pseudo,0.0376365296542644
"nhưng_mà shop giao nhầm áo xanh khác cho mình rồi hic mình định mua áo đỏ với xanh giống nhau để mang cặp , hình in nhìn hơi cũ với có tróc xíu cũng k đáng_kể",0,pseudo,0.0383734591305255
"nhưng_mà bạn mình bảo chất vải cx dày_dặn lắm , không có rách hay_là bẩn chỗ nào , áo đẹp sờ thích chất_lượng lắm",1,pseudo,0.9925214648246764
ma giao hàng nhanh lắm luôn,1,pseudo,0.9892672300338744
nên mua á mọi người,1,pseudo,0.991259515285492
"áo chất nỉ cotton ấm lắm nha a , rom áo siu rộng",1,pseudo,0.9897715449333192
"mình m , kg mặc chùm mông , áo rẻ nhưng mặc lên xinh x ĩ uu",0,pseudo,0.0046982783824205
hàng ok nha rất tốt lắm á,1,pseudo,0.991285502910614
"cả đơn đều thấy rất ưng_ý , bên trong có nỉ ép bông ko sợ lạnh đâu u nha , giao hàng cũng nhanh nữa mình ở bg ms đặt ngày sau đã có r , shop đóng_gói hàng rất cẩn_thận",1,pseudo,0.99289870262146
"em nhận được hàng mà toá_hoả u tr áo xinh lắm mà hôm_qua em đặt sáng nay đã nhận được gùi , áo rẻ mà_lại chất_lượng không còn gì ii để chê , l sau sẽ q lai uho shop",1,pseudo,0.992869794368744
mọi thứ đều ổn cho đến cuối cái áo rách hai chỗ,0,pseudo,0.0460391864180564
"chán , tính mua áo này mặc chơi tết mà thất_vọng quá",0,pseudo,0.0049392119981348
"áo khá mỏng , màu sẫm hơn hình một_chút , hơi ngắn",0,pseudo,0.0433830171823501
hình_ảnh chỉ mang tính_chất minh_hoạ,0,pseudo,0.0056578321382403
áo rẻ mà xinh h lắm luôn nha a mọi người i,1,pseudo,0.9927948117256165
vs giá đó thì hơi đỉnh luôn á,1,pseudo,0.9923837780952454
đẹp lúm lun,1,pseudo,0.9928665161132812
"áo về đẹp quá tr , orm xinh xịn quá tr , lớp lông bên trong mềm ơi_là mềm mịn luôn không hề xót ngứa",1,pseudo,0.9929324388504028
áo đường may quá tr đẹp luôn,1,pseudo,0.9929216504096984
shop làm e thất_vọng luôn,0,pseudo,0.0056036133319139
"áo đã đẹp rẻ mà k có chỉ thừa để cắt , còn nữa bà nhân_viên tư_vấn nhiệt_tình , shipper đáng iu nữa",1,pseudo,0.9928790926933287
sao e chịu đc,0,pseudo,0.0096359914168715
"nhận áo là thích lắm luôn ấy mn , áo đẹp lắm nha nên mua ạ",1,pseudo,0.992929756641388
mình m mặc qua mông nha sẽ ủng_hộ shop dài_dài,1,pseudo,0.988932490348816
áo xịn lắm n ka a k dày qa cũng k mỏng qa siêu đẹp luôn mn nhưng_mà có chỉ thừa chút bỏ qa được nên mua nè vừa rẻ vừa xinh v v,1,pseudo,0.9928447604179382
chất_lượng sp đẹp,1,pseudo,0.9884768724441528
áo rất đẹp nha a shop,1,pseudo,0.9922500848770142
"đóng_gói kĩ_càng , đẹp , chắc_chắn",1,pseudo,0.9928285479545592
giao hàng rất nhanh luôn,1,pseudo,0.9894540309906006
"giao n h anh , đúng mẫu , giá rẻ , đáng mua , hình_ảnh mang tính_chất nhận xu nha mn",1,pseudo,0.9908966422080994
"màu ok nha a , nma áo hơi mỏng , mặc mùa thu thì dc nha a , sp tốt",1,pseudo,0.9901116490364076
"áo xịn lắm quí dị ơi , nên mua nha , áo có orm đẹp , vải mềm , ấm nữa",1,pseudo,0.9929543137550354
áo ni lót bông m qua mông tay bồng đường chỉ may không chắc_chắn,0,pseudo,0.0059336367994546
đẹp lắm luôn giao hàng nhanh nữa chứ,1,pseudo,0.9924935102462769
áo dày_dặn mặc vào mùa đông là rất hợp_lý,1,pseudo,0.9910853505134584
hàng ok lắm nên mua,1,pseudo,0.9925843477249146
n s heo s k d h d v d s psi su d dy eu oe uc h c cx s l d k d d v x x m x l s p sos d v t v t i o sb x v m x v loe bs x v v,0,pseudo,0.040095217525959
shipper rất vui_tính kkn,1,pseudo,0.991374671459198
áo đẹp ạ hàng về nhanh d h h x he e r y hg go oi cs suu tuot h cy i g b nu d g k,1,pseudo,0.9902505874633788
"vải khá là ok , giá_cả hợp_lí",1,pseudo,0.9918796420097352
"áo đẹp cực luôn , mình rất thích , chất đẹp , tốt hơn mình mong_đợi , cảm_ơn shop nhiều nha",1,pseudo,0.9929046034812928
"áo đẹp , chất_lượng mà rẻ , đóng_gói sản_phẩm rất đẹp và chắc_chắn , rất đáng tiền",1,pseudo,0.9929209351539612
"hàng đóng_gói tốt , bao_bì chắc_chắn",1,pseudo,0.9899463057518004
lần sau ủng_hộ shop tiếp,1,pseudo,0.9890713691711426
"áo bị rách một tý nha , giao n h anh , màu khá đẹp , mình m mặc hơi ngắn nha , tay_áo phồng đẹp , áo_lót nỉ bông mỏng nhẹ , đường may khong đc đẹp lắm nhma với giá này thì quá đẹp gòi",1,pseudo,0.9887714982032776
sản_phẩm đẹp hàng giai nhan tốt ủng shop,1,pseudo,0.99285489320755
"u là trời , áo xinh xỉu u luôn í , vải ở trong mềm mịn cực luông",1,pseudo,0.9929192662239076
vải dài cực y hình đáng đồng_tiền giao hàng nhanh đóng_gói kĩ_càng,1,pseudo,0.9928480386734008
giao hàng mắc nhanh tưởng lâu cơ nhg đặt hôm cn thứ đã về r hàng đẹp xinh săn đc vs giá k là quá ưng cái bụng r,1,pseudo,0.9929617047309875
"áo xinh , rẻ mà chất_lượng lắm , mọi người nên mua nha a , xin_lỗi vì không chụp ảnh áo kk",1,pseudo,0.9908522963523864
áo đẹp ạ,1,pseudo,0.9921563863754272
bs i ko q n s l n r l q ken e h he he l q ke be h heo s sn see k ko oe n so o ue s h he i q n d hin b d k q ken x,0,pseudo,0.0191833730787038
"này nhá , tẩy_chay shop đii",0,pseudo,0.0079495953395962
"shop gì đâu bán đồ đẹp xỉ u , chất_lượng",1,pseudo,0.9928355813026428
tốn tiền tôi quá,0,pseudo,0.004568981938064
gmm hui in b cuu v v cuu b b k n b v g y n ko om o n ko o b b b n s x x c gđh,0,pseudo,0.0308126546442508
vải b t hg to dày đẹp ok phết mua về mặc thì cx m nên mua về vts đấy cho đầy tủ thì nên ha he,1,pseudo,0.992871105670929
sản phả m tốt bao đẹp đáng_giá lắm giao hàng nhanh lắm nha shop,1,pseudo,0.9929526448249816
"hàng đẹp chất_lượng , đóng_gói cẩn_thận , do dịch nên giao hơi l â u , đúng mẫu , sẽ ủng_hộ shop dài_dài , giá tiền rẻ nhưng chất_lượng siêu ưng",1,pseudo,0.992695927619934
màu đẹp chất cũng ok nói_chung là cũng_nên thử nha mn,1,pseudo,0.9929242134094238
"mỏng , nóng , chữ in không đẹp lắm , cũng oke chứ ko ổn lắm , quà kèm theo ko thấy , có cột tóc mặt_nạ tq",0,pseudo,0.0240869726985692
hàng xịn lắm ạ,1,pseudo,0.9928499460220336
khá ấm ko gi ố g hình,1,pseudo,0.9895328283309937
r d hy ak h q eu p k ca b k r q rom at o l ba eu p l v s r phi go usd b ko e q qs c v bo o d v bi e d c b q,0,pseudo,0.0037507913075387
"rom xấu , tay_áo nhỏ , vải mỏng , nói thật là rom áo bé vc mà_còn dài nữ a , với giá này thì kh được đòi_hỏi nhi ề u , giao hàng không nhanh kh chậm ha , vải này mặc vài lần sẽ sù long lên đó , m mặc như hình",0,pseudo,0.004955040756613
áo mặc lên phông cũng ổn so với giá tiền này thì vẫn rất đáng mua nha,1,pseudo,0.9914946556091307
mình nghĩ mọi người nên mua nha,1,pseudo,0.9895702600479126
"áo siêu xinh nha , vải ok , nên mua nha , nma cus có chỗ bị xù lông á",1,pseudo,0.992112159729004
nhìn cx giống trên ảnh nhu eng mik mặc hơi bé vs cả cx k đc dài lắm vs cả chữ trên áo giặc mấy lần là mất ắ hàng giao hoe i lâu thi k anh shipper vs giá tiền này mik cx thậm chấp_nhận,0,pseudo,0.0039812256582081
"uii áo dà y , rẻ mà orm xin k xỉu luôn mn ơi",1,pseudo,0.9924310445785522
